token_id,name,bio,current_price(eth),cumulative,shooting,finish,defense,vision,background,fur,mouth,eyes,clothes,head,head_accessory,jewellery
6312,,,,226,62,57,55,52,Red,Red,Ooh,Sad,White Tee,Red Bandana,Blue Shades,
6313,,,,199,77,50,24,48,Yellow,Sky Blue,Scream,Wide,RKL Tee,,Blue Shades,
6314,,,,184,33,45,61,45,Grey,Green,Kiss,Wide Scar,Monk Robe,Red Bandana,Exotic Earring,
6315,,,,259,17,86,77,79,Dark Blue,White Noise,Scream,Closed,Cheetah Dego Tee,Green Beret,Broken Glasses,
6316,,,,180,34,51,43,52,Purple,Red,Gold Saber Toothed,Closed,Biker Jacket,Purple Bandana,Blue Shades,
6317,,,,256,99,61,47,49,Yellow,Red,Tongue Out,Regular,Cyan Jersey,,,
6318,,,,207,41,59,69,38,Gold,White Noise,Full Beard,Sad,Cheetah Dego Tee,Russian Cap,,
6319,,,,207,53,32,58,64,Cyan,Brown,Gold Scream,Angry Wink,Fusion Gi,Russian Cap,,
6320,,,,198,53,40,67,38,Brown,Brown,Gold Saber Toothed,Angry,Striped Tee,Russian Cap,,
6321,,,,177,45,43,42,47,Pink,Red,Scream,Angry,Striped Tee,,,
6322,,,,228,65,49,56,58,Pink,Red,Scream,Regular,Dress,RKL Cap Forward,Vibe Glasses,
6323,,,,174,36,49,31,58,Red,Sky Blue,Ooh,Closed Scar,,RKL Cap Sideways,,
6324,,,,201,65,50,63,23,Yellow,White Noise,Gold Smirk,Regular,Shaolin Vest,Russian Cap,,
6325,,,,230,46,56,76,52,Grey,Black,Ooh,Sad,,King Band,,
6326,,,,216,24,73,72,47,Cyan,Sky Blue,Regular,Sad,White Tee,Beanie,,
6327,,,,105,33,37,11,24,Cyan,Aurora,Bubble Gum,Wide,King Jersey,Mamba Band,,Gold Chain
6328,,,,209,39,55,57,58,Light Blue,Red,Saber Toothed,Regular,Dego Tee Blooded,RKL Cap Sideways,,
6329,,,,187,40,57,59,31,Cyan,Sky Blue,Regular,Wide,Striped Tee,,,
6330,,,,120,0,28,61,31,Dark Blue,Grey,Saber Toothed,Bloodshot,Striped Tee,Purple Bandana,Exotic Earring,
6331,,,,216,51,40,72,53,Light Blue,Aurora,Regular,Regular,,Mamba Band,,Gold Chain
6332,,,,230,57,44,49,80,Red,Grey,Full Beard,Wide Scar,Shirt And Tie,King Band,,
6333,,,,184,19,34,68,63,Red,Green,Ooh,Angry,Hawaii Shirt,,,
6334,,,,132,24,37,31,40,Yellow,Brown,Tongue Out,Bloodshot,Biker Jacket,Tophat,Gem Earring,
6335,,,,241,64,41,67,69,Yellow,Sky Blue,Regular,Closed,Yellow Suit,Ski Glasses,,
6336,,,,201,34,63,52,52,Red,Black,Kiss,Closed,Striped Tee,,,
6337,,,,262,67,51,76,68,Pink,Zebra,Regular,Wide,Fusion Vest,Banana,,
6338,,,,191,32,62,25,72,Grey,White Noise,Tongue Out,Wide Scar,Dego Tee Blooded,Blue Pigtails,,
6339,,,,183,58,70,31,24,Dark Blue,Black,Regular,Closed Scar,White Tee,Purple Bandana,,
6340,,,,279,76,68,54,81,Light Grey,Grey,Saber Toothed,Bloodshot,Trippy Tee,Red Bandana,,
6341,,,,197,65,50,42,40,Light Grey,Pink,Missing Teeth,Regular,Lab Coat,,,
6342,,,,216,57,60,61,38,Cyan,Grey,Regular,Wide,,,,
6343,,,,176,31,49,39,57,Grey,White Noise,Regular,Wide,Biker Jacket,,Exotic Earring,
6344,,,,210,36,55,40,79,Gold,Grey,Shows Teeth,Wide Scar,,Purple Bandana,,
6345,,,,236,89,49,47,51,Light Blue,Black,Gold Saber Toothed,Bloodshot,Dress,Beanie,,
6346,,,,164,36,47,47,34,Pink,Pink,Missing Teeth,Wide Scar,,Chopsticks Bun,,
6347,,,,193,42,44,62,45,Light Blue,Black,Regular,Angry,Hawaii Shirt,,Gold Stud,
6348,,,,164,56,16,49,43,Light Grey,Black,Scream,Angry,Trippy Tee,,,
6349,,,,241,39,44,70,88,Yellow,Sky Blue,Cigar,Angry,,RKL Cap Forward,Exotic Earring,
6350,,,,229,50,65,62,52,Pink,Black,Saber Toothed,Angry Scar,White Tee,Green Beret,,
6351,,,,207,13,72,70,52,Purple,Grey,Saber Toothed,Regular,Shirt And Tie,,,
6352,,,,194,57,70,25,42,Light Blue,Red,Saber Toothed,Regular,Fusion Gi,,,
6353,,,,200,60,15,51,74,Light Blue,White Noise,Ooh,Closed Scar,Hawaii Shirt,,,
6354,,,,167,40,41,38,48,Grey,Gold,Bubble Gum,Regular,King Jersey,Banana,,
6355,,,,202,47,42,69,44,Light Blue,Sky Blue,Regular,Bloodshot,Red Kimono,Russian Cap,,
6356,,,,274,40,77,76,81,Gold,White Noise,Tongue Out,Wide Scar,White Tee,Bowler,Broken Glasses,
6357,,,,158,34,34,51,39,Light Grey,Pink,Full Beard,Wide,White Tee,Ski Glasses,,
6358,,,,178,54,55,11,58,Dark Blue,Pink,Scream,Angry Scar,RKL Tee,,,
6359,,,,170,36,35,41,58,Gold,Brown,Tongue Out,Closed,White Tee,Purple Bandana,Broken Glasses,
6360,,,,165,37,41,42,45,Cyan,Red,Referee,Regular,Fusion Gi,King Band,Broken Glasses,
6361,,,,195,69,57,35,34,Dark Blue,Aurora,Diamond Teeth,Wide,Space Suit,Banana,,Jesus Necklace
6362,,,,217,49,61,63,44,Purple,Green,Regular,Sad,Red Kimono,Blue Pigtails,,
6363,,,,174,53,34,61,26,Cyan,Pink,Ooh,Closed,Hawaii Shirt,Blonde Bun,,
6364,,,,184,44,59,41,40,Grey,Red,Ooh,Sad,RKL Tee,Purple Bandana,,
6365,,,,187,30,82,47,28,Light Blue,Sky Blue,Kiss,Wide,Red Kimono,,,
6366,,,,207,45,64,28,70,Brown,Black,Missing Teeth,Regular,Biker Jacket,,Broken Glasses,
6367,,,,169,47,32,23,67,Light Grey,Black,Scream,Wide,Green Kimono,King Band,,
6368,,,,188,73,49,35,31,Grey,Black,Scream,Regular,Striped Tee,Tophat,,
6369,,,,207,52,64,48,43,Pink,Green,Ooh,Angry,Biker Jacket,Beanie,,
6370,,,,177,60,24,51,42,Grey,Grey,Ooh,Angry,Tracksuit,Bowler,3D Glasses,
6371,,,,223,94,82,19,28,Light Grey,Grey,Saber Toothed,Closed Scar,Biker Jacket,Blonde Bun,,
6372,,,,198,46,42,55,55,Purple,Sky Blue,Gold Scream,Angry Scar,Hawaii Shirt,Russian Cap,,
6373,,,,206,46,70,46,44,Gold,Pink,Regular,Wide,Navy Suit,,,
6374,,,,200,44,41,70,45,Dark Blue,Pink,Tongue Out,Wide,Biker Jacket,,,
6375,,,,148,34,38,27,49,Dark Blue,Pink,Kiss,Wide,Hawaii Shirt,,,
6376,,,,223,67,51,62,43,Red,Pink,Scream,Regular,White Tee,,,
6377,,,,184,38,23,60,63,Grey,Red,Saber Toothed,Angry,Green Kimono,,,
6378,,,,225,90,47,56,32,Yellow,Brown,Gold Smirk,Bloodshot,,,,
6379,,,,254,64,72,56,62,Red,Brown,Drool,Bloodshot,Shirt And Tie,,Broken Glasses,
6380,,,,248,43,53,100,52,Gold,Black,Missing Teeth,Sad,,Winter Hat,,
6381,,,,224,65,36,70,53,Grey,Red,Regular,Sad,,Winter Hat,,
6382,,,,225,50,60,69,46,Brown,White Noise,Regular,Wide,Dego Tee Blooded,,Gem Earring,
6383,,,,168,21,58,38,51,Light Blue,Pink,Shows Teeth,Closed Scar,Dego Tee Blooded,,Blue Shades,
6384,,,,184,79,53,11,41,Grey,Sky Blue,Scream,Wide,White Tee,Red Bandana,,
6385,,,,183,46,39,38,60,Grey,Black,Kiss,Closed,Cheetah Dego Tee,RKL Cap Sideways,,
6386,,,,185,74,43,9,59,Pink,White Noise,Gold Saber Toothed,Sad,Dego Tee Blooded,Blonde Bun,,
6387,,,,192,67,50,44,31,Brown,Grey,Ooh,Wide Scar,Cyan Jersey,,Blue Shades,
6388,,,,214,60,40,68,46,Light Blue,Grey,Saber Toothed,Wide Scar,Navy Suit,RKL Cap Forward,,
6389,,,,226,47,77,61,41,Light Grey,Sky Blue,Regular,Angry Wink,Dego Tee Blooded,,,
6390,,,,137,39,35,61,2,Dark Blue,Sky Blue,Regular,Sad,Biker Jacket,,,
6391,,,,214,45,85,21,63,Cyan,Sky Blue,Regular,Regular,Shaolin Vest,Russian Cap,,
6392,,,,202,49,37,65,51,Gold,Pink,Missing Teeth,Sad,Biker Jacket,,,
6393,,,,184,47,69,52,16,Purple,White Noise,Shows Teeth,Sad,Striped Tee,Blonde Bun,Monocle,
6394,,,,165,43,39,28,55,Yellow,Brown,Tongue Out,Angry Wink,Trippy Tee,Chopsticks Bun,,
6395,,,,199,59,38,46,56,Gold,Green,Scream,Regular,White Tee,Red Bandana,Red Shades,
6396,,,,254,64,77,60,53,Red,Brown,Scream,Closed Scar,Green Kimono,RKL Cap Sideways,3D Glasses,
6397,,,,235,53,74,43,65,Dark Blue,Green,Full Beard,Wide,,Russian Cap,,
6398,,,,176,44,37,43,52,Cyan,Brown,Gold Smirk,Angry Scar,Fusion Gi,,,
6399,,,,201,59,44,53,45,Light Grey,Sky Blue,Gold Saber Toothed,Closed,Biker Jacket,Purple Bandana,,
6400,,,,221,40,60,34,87,Dark Blue,Grey,Regular,Angry,Navy Suit,Green Beret,,
6401,,,,258,59,61,64,74,Purple,Black,Gold Smirk,Closed Scar,Trippy Tee,Cap Forward,Blue Shades,
6402,,,,199,29,60,53,57,Gold,Grey,Kiss,Wide,Cyan Jersey,,3D Glasses,
6403,,,,152,63,3,20,66,Purple,Brown,Kiss,Regular,,Blonde Bun,Blue Shades,
6404,,,,203,40,61,62,40,Yellow,Brown,Kiss,Sad,Biker Jacket,Purple Bandana,,
6405,,,,174,67,47,38,22,Grey,Grey,Scream,Wide,,Red Bandana,,
6406,,,,200,36,73,52,39,Brown,White Noise,Tongue Out,Regular,Cyan Jersey,,,
6407,,,,200,55,45,38,62,Grey,Grey,Ooh,Angry Scar,Cheetah Dego Tee,RKL Cap Forward,,
6408,,,,218,50,26,56,86,Brown,Red,Gold Smirk,Angry,Fusion Gi,Green Beret,,
6409,,,,174,28,61,58,27,Grey,Sky Blue,Gold Scream,Regular,Dego Tee Blooded,,,
6410,,,,197,42,46,58,51,Red,Brown,Regular,Regular,Yellow Suit,Red Bandana,,
6411,,,,230,51,63,55,61,Pink,White Noise,Drool,Wide,Cyan Jersey,Blonde Bun,Blue Shades,
6412,,,,167,43,45,29,50,Gold,Pink,Ooh,Angry,Tracksuit,Cap Forward,Gold Stud,
6413,,,,205,56,61,49,39,Brown,Brown,Regular,Closed Scar,Dress,,,
6414,,,,200,53,47,46,54,Yellow,Black,Shows Teeth,Regular,Shaolin Vest,,,
6415,,,,193,44,38,36,75,Yellow,Brown,Regular,Regular,,,,
6416,,,,230,43,56,64,67,Grey,Red,Gold Scream,Closed,,,,
6417,,,,212,47,45,65,55,Pink,Grey,Saber Toothed,Angry Wink,White Tee,RKL Cap Forward,,
6418,,,,194,59,55,53,27,Yellow,Green,Drool,Bloodshot,Dego Tee Blooded,RKL Cap Forward,,
6419,,,,211,48,75,42,46,Grey,White Noise,Regular,Bloodshot,Green Kimono,Beanie,,
6420,,,,180,38,52,59,31,Dark Blue,Green,Missing Teeth,Wide Scar,,Winter Hat,Blue Shades,
6421,,,,266,61,50,73,82,Red,Brown,Regular,Sad,,Cap Forward,Red Shades,
6422,,,,202,51,65,58,28,Yellow,Brown,Tongue Out,Wide Scar,Hawaii Shirt,,,
6423,,,,223,58,63,46,56,Cyan,Sky Blue,Cigar,Closed Scar,,Beanie,Vibe Glasses,
6424,,,,164,41,56,43,24,Red,Brown,Saber Toothed,Wide,White Tee,,,
6425,,,,178,68,26,40,44,Red,Sky Blue,Shows Teeth,Regular,Biker Jacket,,,
6426,,,,195,40,46,51,58,Dark Blue,Green,Regular,Wide Scar,Dego Tee Blooded,,,
6427,,,,214,61,55,35,63,Yellow,Brown,Regular,Angry Wink,Hawaii Shirt,Green Beret,,
6428,,,,183,53,53,25,52,Purple,Sky Blue,Referee,Bloodshot,,Beanie,,
6429,,,,231,71,74,22,64,Yellow,Sky Blue,Kiss,Wide Scar,Cyan Jersey,Blonde Bun,Broken Glasses,
6430,,,,192,56,34,60,42,Grey,Sky Blue,Shows Teeth,Closed,Hawaii Shirt,RKL Cap Sideways,,
6431,,,,242,39,68,65,70,Pink,Pink,Ooh,Regular,,,,
6432,,,,221,64,65,44,48,Yellow,Green,Saber Toothed,Angry,Red Kimono,RKL Cap Forward,Red Shades,
6433,,,,206,62,51,39,54,Red,Red,Referee,Sad,White Tee,Tophat,3D Glasses,
6434,,,,197,64,48,42,43,Light Grey,Brown,Kiss,Angry,Navy Suit,Tophat,,
6435,,,,150,47,30,32,41,Brown,Sky Blue,Regular,Wide,Tracksuit,Red Bandana,,
6436,,,,234,37,61,82,54,Gold,Green,Drool,Wide Scar,Shirt And Tie,,Broken Glasses,
6437,,,,230,67,42,87,34,Gold,Brown,Regular,Bloodshot,White Tee,Ski Glasses,3D Glasses,
6438,,,,225,49,29,86,61,Yellow,White Noise,Missing Teeth,Angry,Lab Coat,Bowler,,
6439,,,,260,49,64,66,81,Purple,Pink,Saber Toothed,Wide,,,Red Shades,
6440,,,,216,52,61,66,37,Light Blue,White Noise,Saber Toothed,Wide Scar,Cyan Jersey,,,
6441,,,,229,74,45,46,64,Cyan,Grey,Gold Smirk,Wide,,Beanie,Monocle,
6442,,,,215,35,58,81,41,Red,Pink,Regular,Wide,Dego Tee Blooded,,3D Glasses,
6443,,,,211,50,61,34,66,Grey,Red,Saber Toothed,Regular,Fusion Gi,Purple Bandana,,
6444,,,,180,50,42,44,44,Dark Blue,Brown,Scream,Wide Scar,Yellow Suit,Bowler,Blue Shades,
6445,,,,185,37,44,75,29,Grey,Red,Saber Toothed,Sad,Biker Jacket,Blonde Bun,,
6446,,,,226,70,67,37,52,Dark Blue,Black,Drool,Wide,Dego Tee Blooded,RKL Cap Sideways,,
6447,,,,206,49,43,60,54,Grey,Green,Scream,Angry Scar,,,Broken Glasses,
6448,,,,190,34,55,55,46,Cyan,Aurora,Regular,Bloodshot Blue,Pimp Jacket,Banana,,
6449,,,,206,62,82,53,9,Red,Black,Kiss,Wide,,Green Beret,,
6450,,,,217,72,37,58,50,Brown,Grey,Regular,Regular,Tracksuit,Blonde Bun,,
6451,,,,162,47,38,44,33,Light Grey,White Noise,Regular,Closed,Monk Robe,Winter Hat,,
6452,,,,155,39,33,16,67,Light Grey,Black,Kiss,Wide,,Green Beret,,
6453,,,,191,23,49,68,51,Light Grey,Green,Regular,Closed,,Beanie,,
6454,,,,183,42,48,35,58,Purple,Pink,Drool,Regular,Tracksuit,Ski Glasses,Red Shades,
6455,,,,207,50,81,25,51,Red,Green,Regular,Angry,Biker Jacket,Winter Hat,,
6456,,,,143,49,44,25,25,Dark Blue,Brown,Ooh,Bloodshot,Trippy Tee,,Exotic Earring,
6457,,,,221,53,64,49,55,Dark Blue,Red,Full Beard,Bloodshot,Yellow Suit,Bowler,,
6458,,,,206,46,66,51,43,Red,Pink,Cigar,Angry,Red Kimono,Winter Hat,,
6459,,,,214,44,54,61,55,Light Blue,Pink,Regular,Regular,White Tee,Russian Cap,Blue Shades,
6460,,,,261,34,62,71,94,Pink,Brown,Tongue Out,Wide,Striped Tee,Blonde Bun,Blue Shades,
6461,,,,220,60,51,70,39,Grey,Red,Saber Toothed,Bloodshot,,Purple Bandana,,
6462,,,,181,42,55,34,50,Grey,White Noise,Kiss,Sad,Tracksuit,Chopsticks Bun,,
6463,,,,212,53,78,37,44,Light Grey,Pink,Drool,Regular,Red Kimono,,,
6464,,,,182,56,52,29,45,Red,Grey,Kiss,Regular,Shaolin Vest,,,
6465,,,,248,33,67,71,77,Red,Black,Saber Toothed,Closed,Biker Jacket,,Blue Shades,
6466,,,,227,67,82,38,40,Pink,Red,Regular,Regular,Red Kimono,,,
6467,,,,207,58,72,44,33,Light Grey,White Noise,Shows Teeth,Wide Scar,,,,
6468,,,,176,47,46,33,50,Yellow,Sky Blue,Drool,Angry,Monk Robe,Beanie,,
6469,,,,202,38,71,74,19,Pink,Black,Kiss,Wide Scar,,RKL Cap Sideways,,
6470,,,,227,51,53,83,40,Dark Blue,Red,Tongue Out,Regular,Fusion Gi,RKL Cap Sideways,,
6471,,,,159,53,45,49,12,Dark Blue,Red,Kiss,Regular,Red Kimono,Beanie,3D Glasses,
6472,,,,173,58,61,32,22,Light Grey,Green,Gold Saber Toothed,Regular,,Blonde Bun,,
6473,,,,170,32,61,30,47,Red,Green,Saber Toothed,Sad,Hawaii Shirt,RKL Cap Forward,,
6474,,,,182,49,52,41,40,Yellow,Brown,Saber Toothed,Angry,Biker Jacket,Ski Glasses,,
6475,,,,243,70,36,44,93,Brown,Grey,Ooh,Wide Scar,Red Kimono,Beanie,Red Shades,
6476,,,,237,72,57,79,29,Brown,Grey,Gold Smirk,Angry,,Cap Forward,,
6477,,,,217,51,60,68,38,Dark Blue,Pink,Ooh,Sad,White Tee,,,
6478,,,,208,50,74,49,35,Light Blue,Red,Full Beard,Angry Wink,Striped Tee,,,
6479,,,,180,47,61,60,12,Purple,Sky Blue,Shows Teeth,Wide Scar,Navy Suit,Ski Glasses,,
6480,,,,169,66,31,38,34,Light Grey,Black,Missing Teeth,Regular,,Blue Pigtails,,
6481,,,,171,26,49,41,55,Grey,Brown,Scream,Regular,Hawaii Shirt,RKL Cap Forward,Blue Shades,
6482,,,,177,48,47,53,29,Light Grey,Grey,Gold Saber Toothed,Bloodshot,Hawaii Shirt,Bowler,,
6483,,,,174,51,48,24,51,Yellow,Grey,Tongue Out,Closed,,,,
6484,,,,151,22,51,44,34,Pink,Brown,Scream,Regular,,Red Bandana,,
6485,,,,227,58,38,60,71,Purple,Brown,Tongue Out,Angry,Shirt And Tie,King Band,Blue Shades,
6486,,,,223,68,47,74,34,Yellow,Pink,Gold Smirk,Regular,Biker Jacket,Bowler,,
6487,,,,172,39,52,50,31,Yellow,Grey,Gold Smirk,Closed Scar,,Chopsticks Bun,,
6488,,,,157,59,44,30,24,Pink,Sky Blue,Missing Teeth,Wide,Shirt And Tie,Chopsticks Bun,,
6489,,,,216,52,43,51,70,Grey,Black,Shows Teeth,Bloodshot,,Winter Hat,,
6490,,,,247,65,78,72,32,Light Grey,Pink,Regular,Regular,RKL Tee,Horse Jockey Hat,3D Glasses,
6491,,,,233,70,70,44,49,Light Blue,Sky Blue,Kiss,Regular,Trippy Tee,,,
6492,,,,248,31,73,53,91,Yellow,Black,Regular,Angry Scar,Striped Tee,Red Bandana,Blue Shades,
6493,,,,223,59,68,51,45,Grey,Grey,Shows Teeth,Wide Scar,Shirt And Tie,Cap Forward,,
6494,,,,192,57,56,37,42,Red,Black,Gold Saber Toothed,Angry,Striped Tee,RKL Cap Forward,,
6495,,,,213,52,39,53,69,Pink,White Noise,Shows Teeth,Bloodshot,RKL Tee,Blonde Bun,,
6496,,,,203,96,37,30,40,Light Grey,Pink,Regular,Closed,Shirt And Tie,,,
6497,,,,133,32,30,34,37,Cyan,Red,Gold Scream,Angry,,Purple Bandana,,
6498,,,,216,62,65,62,27,Brown,Black,Regular,Wide Scar,Dego Tee Blooded,Green Beret,,
6499,,,,195,58,37,47,53,Red,Green,Regular,Wide,Navy Suit,Winter Hat,,
6500,,,,229,75,72,37,45,Red,Sky Blue,Ooh,Closed,Monk Robe,,,
6501,,,,124,31,31,26,36,Light Grey,Sky Blue,Kiss,Regular,,King Band,Exotic Earring,
6502,,,,209,28,52,62,67,Light Blue,Sky Blue,Drool,Angry,Shirt And Tie,Purple Bandana,,
6503,,,,200,25,74,38,63,Brown,White Noise,Regular,Regular,Cheetah Dego Tee,RKL Cap Sideways,,
6504,,,,260,71,53,68,68,Red,Green,Shows Teeth,Angry,Fusion Gi,Tophat,,
6505,,,,221,39,69,55,58,Dark Blue,Grey,Regular,Angry Scar,Dego Tee Blooded,,,
6506,,,,132,12,21,34,65,Purple,Pink,Regular,Angry Wink,White Tee,Red Bandana,Blue Shades,
6507,,,,199,47,41,73,38,Light Grey,Black,Kiss,Wide,Red Kimono,Blonde Bun,,
6508,,,,194,41,52,52,49,Purple,Green,Scream,Closed,White Tee,,,
6509,,,,165,40,63,39,23,Purple,Brown,Drool,Angry,Hawaii Shirt,RKL Cap Forward,Red Shades,
6510,,,,230,59,50,45,76,Yellow,Red,Tongue Out,Closed Scar,Cheetah Dego Tee,,,
6511,,,,227,61,70,48,48,Pink,Brown,Gold Saber Toothed,Bloodshot,Navy Suit,Green Beret,,
6512,,,,210,31,71,51,57,Red,Sky Blue,Regular,Angry,RKL Tee,,,
6513,,,,170,60,6,54,50,Cyan,Sky Blue,Shows Teeth,Closed Scar,Dress,Blonde Bun,,
6514,,,,220,59,51,56,54,Light Grey,Grey,Saber Toothed,Angry,Cheetah Dego Tee,Horse Jockey Hat,,
6515,,,,236,59,48,75,54,Red,White Noise,Gold Saber Toothed,Wide Scar,White Tee,,,
6516,,,,220,59,59,72,30,Dark Blue,Sky Blue,Shows Teeth,Closed,,Winter Hat,,
6517,,,,241,40,71,78,52,Dark Blue,Grey,Drool,Wide,,,Gold Stud,
6518,,,,177,53,59,24,41,Light Blue,Red,Kiss,Sad,Dress,Blonde Bun,,
6519,,,,210,51,49,75,35,Brown,Black,Ooh,Wide Scar,Cheetah Dego Tee,Russian Cap,,
6520,,,,186,44,37,56,49,Cyan,Black,Kiss,Closed,,Winter Hat,,
6521,,,,208,55,54,61,38,Gold,Brown,Ooh,Bloodshot,Dress,,Blue Shades,
6522,,,,180,35,45,36,64,Purple,Green,Shows Teeth,Angry Scar,Striped Tee,,,
6523,,,,220,61,55,52,52,Light Blue,Red,Regular,Angry Wink,,Beanie,,
6524,,,,200,24,34,67,75,Brown,Black,Gold Smirk,Angry Wink,Fusion Gi,RKL Cap Sideways,,
6525,,,,216,66,66,51,33,Brown,Sky Blue,Ooh,Closed,Green Kimono,Cap Forward,,
6526,,,,231,55,52,68,56,Gold,Brown,Saber Toothed,Regular,Biker Jacket,,Red Shades,
6527,,,,184,60,48,33,43,Dark Blue,Pink,Kiss,Wide Scar,,Blonde Bun,,
6528,,,,180,40,31,74,35,Gold,Pink,Ooh,Wide,Biker Jacket,King Band,,
6529,,,,151,22,58,32,39,Brown,Black,Regular,Angry,,Bowler,,
6530,,,,231,61,58,47,65,Red,Red,Referee,Bloodshot,,Bowler,,
6531,,,,189,61,34,48,46,Dark Blue,Red,Ooh,Wide Scar,Shaolin Vest,Russian Cap,,
6532,,,,200,42,57,36,65,Red,Grey,Kiss,Regular,Dress,King Band,,
6533,,,,140,17,44,52,27,Light Grey,Zebra,Regular,Heterochromia,Space Suit,Crown,,
6534,,,,207,25,51,72,59,Yellow,White Noise,Gold Smirk,Wide,Shirt And Tie,,Exotic Earring,
6535,,,,206,67,45,59,35,Light Blue,Red,Tongue Out,Bloodshot,Trippy Tee,Ski Glasses,,
6536,,,,201,67,52,33,49,Light Blue,Sky Blue,Tongue Out,Closed Scar,,Purple Bandana,,
6537,,,,188,28,70,48,42,Light Grey,Sky Blue,Shows Teeth,Wide,Cheetah Dego Tee,,Gold Stud,
6538,,,,242,57,58,78,49,Light Grey,White Noise,Gold Smirk,Wide,Dego Tee Blooded,,,
6539,,,,182,50,42,38,52,Light Blue,Brown,Kiss,Sad,RKL Tee,Beanie,Blue Shades,
6540,,,,137,30,21,30,56,Red,Red,Regular,Angry,Cyan Jersey,Red Bandana,,
6541,,,,218,54,79,55,30,Grey,Pink,Gold Smirk,Angry Wink,,,,
6542,,,,172,44,57,43,28,Purple,Brown,Regular,Wide Scar,Shaolin Vest,,3D Glasses,
6543,,,,246,71,39,100,36,Cyan,Grey,Tongue Out,Angry,Hawaii Shirt,,,
6544,,,,211,56,68,53,34,Yellow,Grey,Drool,Regular,Red Kimono,Bowler,,
6545,,,,200,41,62,48,49,Grey,White Noise,Referee,Regular,Dego Tee Blooded,RKL Cap Forward,,
6546,,,,221,53,74,58,36,Cyan,Red,Shows Teeth,Angry,Navy Suit,Red Bandana,,
6547,,,,239,60,48,78,53,Yellow,Brown,Regular,Wide Scar,Tracksuit,Bowler,,
6548,,,,222,30,28,75,89,Red,Green,Kiss,Wide Scar,Striped Tee,,,
6549,,,,218,91,65,42,20,Light Grey,Brown,Gold Smirk,Regular,,,Monocle,
6550,,,,137,21,52,36,28,Light Blue,White Noise,Tongue Out,Wide,Cyan Jersey,Purple Bandana,Monocle,
6551,,,,186,42,52,65,27,Dark Blue,Pink,Kiss,Wide,Striped Tee,,,
6552,,,,244,66,61,56,61,Red,Pink,Regular,Regular,Cyan Jersey,Tophat,,
6553,,,,209,62,69,38,40,Yellow,Black,Shows Teeth,Closed Scar,Trippy Tee,,,
6554,,,,219,60,40,76,43,Brown,Grey,Gold Scream,Bloodshot,Dress,Blonde Bun,Broken Glasses,
6555,,,,207,63,40,74,30,Gold,Grey,Saber Toothed,Closed Scar,,RKL Cap Sideways,,
6556,,,,186,33,54,51,48,Grey,Crystal,Shows Teeth,Angry,King Jersey,Crown,,
6557,,,,215,30,52,80,53,Purple,White Noise,Regular,Wide,Dego Tee Blooded,Green Beret,,
6558,,,,222,53,45,68,56,Brown,White Noise,Gold Smirk,Sad,Shirt And Tie,,3D Glasses,
6559,,,,177,53,60,25,39,Purple,Green,Ooh,Bloodshot,Monk Robe,,,
6560,,,,174,54,18,49,53,Gold,Grey,Scream,Closed,Shaolin Vest,Beanie,,
6561,,,,228,35,57,69,67,Light Grey,Grey,Kiss,Wide,,,,
6562,,,,230,82,59,64,25,Grey,Sky Blue,Saber Toothed,Closed Scar,Hawaii Shirt,Beanie,Red Shades,
6563,,,,189,49,50,37,53,Dark Blue,Sky Blue,Tongue Out,Bloodshot,,Blonde Bun,Red Shades,
6564,,,,219,53,68,45,53,Light Grey,Brown,Ooh,Closed,,,Gold Stud,
6565,,,,189,47,47,31,64,Light Grey,Grey,Referee,Closed Scar,Hawaii Shirt,Horse Jockey Hat,,
6566,,,,233,51,88,48,46,Dark Blue,Pink,Shows Teeth,Wide Scar,Hawaii Shirt,,Red Shades,
6567,,,,225,32,79,64,50,Gold,Grey,Ooh,Closed,Cyan Jersey,,,
6568,,,,186,36,62,41,47,Grey,White Noise,Regular,Angry Wink,Dress,King Band,,
6569,,,,221,67,55,44,55,Grey,Green,Ooh,Wide Scar,Shaolin Vest,,Red Shades,
6570,,,,168,59,47,36,26,Red,Grey,Kiss,Bloodshot,Shaolin Vest,Winter Hat,,
6571,,,,173,48,54,43,28,Yellow,Red,Regular,Regular,Fusion Gi,Blue Pigtails,,
6572,,,,274,99,51,47,77,Pink,Sky Blue,Gold Smirk,Closed,Shirt And Tie,Purple Bandana,Monocle,
6573,,,,154,52,12,64,26,Gold,Sky Blue,Gold Smirk,Angry Wink,Cyan Jersey,,,
6574,,,,286,79,57,90,60,Red,Black,Regular,Regular,Shirt And Tie,Blue Pigtails,Gold Stud,
6575,,,,199,40,46,49,64,Purple,Brown,Tongue Out,Regular,Shirt And Tie,,,
6576,,,,174,25,35,60,54,Red,Sky Blue,Ooh,Regular,Hawaii Shirt,,Blue Shades,
6577,,,,215,65,43,66,41,Brown,Brown,Regular,Sad,White Tee,,,
6578,,,,218,62,68,40,48,Light Grey,Brown,Scream,Angry,Fusion Gi,RKL Cap Forward,,
6579,,,,244,61,57,59,67,Gold,Brown,Kiss,Regular,Dego Tee Blooded,,,
6580,,,,202,55,55,46,46,Cyan,Sky Blue,Scream,Closed,,RKL Cap Sideways,,
6581,,,,156,61,14,37,44,Red,Green,Drool,Closed,Shirt And Tie,Red Bandana,Red Shades,
